,StemTag,Feb_B02,Feb_B03,Feb_B04,Feb_B05,Feb_B06,Feb_B07,Feb_B08,Feb_B8A,Feb_B11,Feb_B12,Mar_B02,Mar_B03,Mar_B04,Mar_B05,Mar_B06,Mar_B07,Mar_B08,Mar_B8A,Mar_B11,Mar_B12,Jun_B02,Jun_B03,Jun_B04,Jun_B05,Jun_B06,Jun_B07,Jun_B08,Jun_B8A,Jun_B11,Jun_B12,Jul_B02,Jul_B03,Jul_B04,Jul_B05,Jul_B06,Jul_B07,Jul_B08,Jul_B8A,Jul_B11,Jul_B12,Aug_B02,Aug_B03,Aug_B04,Aug_B05,Aug_B06,Aug_B07,Aug_B08,Aug_B8A,Aug_B11,Aug_B12,Sep_B02,Sep_B03,Sep_B04,Sep_B05,Sep_B06,Sep_B07,Sep_B08,Sep_B8A,Sep_B11,Sep_B12,Oct_B02,Oct_B03,Oct_B04,Oct_B05,Oct_B06,Oct_B07,Oct_B08,Oct_B8A,Oct_B11,Oct_B12,Nov_B02,Nov_B03,Nov_B04,Nov_B05,Nov_B06,Nov_B07,Nov_B08,Nov_B8A,Nov_B11,Nov_B12,BBD_x,BLD_x,status,BBD_y,BLD_y,year,crown_intact,crown_living,FAD,Apr_B02,Apr_B03,Apr_B04,Apr_B05,Apr_B06,Apr_B07,Apr_B08,Apr_B8A,Apr_B11,Apr_B12,Dec_B02,Dec_B03,Dec_B04,Dec_B05,Dec_B06,Dec_B07,Dec_B08,Dec_B8A,Dec_B11,Dec_B12,Jan_B02,Jan_B03,Jan_B04,Jan_B05,Jan_B06,Jan_B07,Jan_B08,Jan_B8A,Jan_B11,Jan_B12,May_B02,May_B03,May_B04,May_B05,May_B06,May_B07,May_B08,May_B8A,May_B11,May_B12
52,281050,0.004347548519879562,0.03355952717318163,0.03166184063749802,0.07820481235568572,0.17290063874342337,0.20204622352223692,0.23965860936422712,0.226887115037507,0.1113913535540316,0.06751903267740636,0.021588663371849257,0.04127502207291597,0.03420685036700674,0.08153089654758375,0.16660712378491246,0.19079658553199894,0.21441858531411373,0.21441672820736918,0.1501790451042984,0.07991960814804457,0.0315630882465039,0.06221378551773109,0.026905793308505035,0.1008587104681151,0.3048284343272373,0.36128553235178273,0.37321738446269864,0.38151713480160343,0.16887338434428148,0.07351521612294824,0.16672286212086587,0.1496942315605664,0.10241594374740914,0.1385132490385743,0.29273167550126017,0.3458580551727424,0.346178382936771,0.35983082022558616,0.17223544154483775,0.07430832315784691,0.027990239934013627,0.043905635510336036,0.02375330469490252,0.07236919363224503,0.22646970757703402,0.2787945124454499,0.29052815801877285,0.30179378713778937,0.1592121600499684,0.06629853442899851,0.03562224516653025,0.0527811418071238,0.02792231467353526,0.0793674391528179,0.22280013026893086,0.2700820822666892,0.2680301422462797,0.2902764252027223,0.15082147877432775,0.06555882147100592,0.013620722145878035,0.03886846087264748,0.027243636832255006,0.07608508831034562,0.16455602750423445,0.18770263051489303,0.20194764582262992,0.21158115641262162,0.13510465868871185,0.06579897836600736,0.014379950631375088,0.032946983504397766,0.02789833039291328,0.06902091071177227,0.12776736154962373,0.14711930870247994,0.15647629559190004,0.17300315277127856,0.12597587960707063,0.06852161754358445,0.0,0.0,AU,0.0,0.0,2021,100.0,100.0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,281321,,,,,,,,,,,0.035348014021928505,0.052899950231217484,0.06373835034955115,0.10418273513362977,0.1755809245215797,0.19695395116719555,0.24456150017841785,0.2310058422010779,0.20668460103934655,0.12748077769692767,0.029007700283918275,0.05858077603181581,0.025017312811483776,0.09517116214228419,0.3118846085972155,0.37678458961909667,0.38826350657635433,0.3941711120494943,0.17866924538847445,0.07861540046269046,0.15462501270666754,0.13815384912195094,0.09554423601966701,0.13228076954301227,0.29273074731591703,0.35845193094955063,0.3638134931144937,0.3726980986122677,0.1823519356549658,0.07978847770941164,0.026936538314487567,0.04386155042236161,0.023580775202240112,0.07058656382854578,0.24683658119618657,0.3072308445212645,0.3187172663130872,0.3252461948077186,0.1678134833393319,0.07203080137409168,0.03495193881783015,0.05017307360105918,0.028744237055716684,0.07765963936293772,0.23758082588572071,0.28891736269067325,0.2952711593647077,0.3146539468041356,0.16386351724893755,0.07123270989053952,0.017974987530446712,0.049780776079499524,0.03932878730811246,0.10608077307160724,0.22293477687075058,0.2476846997944148,0.30314615559873687,0.2849962197442166,0.1719192766039501,0.08305002395562992,0.02292883772253423,0.040030748678721126,0.05529612574988352,0.08941157525203754,0.15346547426412258,0.1818596852519242,0.21904997135944496,0.2209001042148537,0.15995002184562548,0.09009038785902672,1.0,0.0,AU,1.0,0.0,2021,75.0,58.0,"R,I,F,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,281323,,,,,,,,,,,0.03594847584918897,0.05243335180949699,0.067369695679088,0.09784853574561443,0.15543956900670813,0.18413956309392737,0.2221488809981634,0.22296383768176417,0.20675152204563438,0.12482421264810471,0.026951523471318073,0.05752731539956889,0.02428182907848346,0.09364847655252378,0.31499096700598533,0.3809182864241885,0.3871030442343199,0.400806106521457,0.17521817192876077,0.07578786489953253,0.15500908695381752,0.13746365541756714,0.09491512219436188,0.13139091826754937,0.296306101781458,0.35612426056429364,0.36068183069837434,0.37128486444227676,0.1799393965318592,0.07759091426921041,0.026130305112446833,0.04129396170060465,0.021900000050663948,0.06735152189775545,0.24048487508540092,0.296306101781458,0.31369678154584474,0.3186757927375928,0.16343029968367065,0.06739091296982916,0.033721218914401385,0.04832426629569801,0.02621213375758967,0.07419999688863754,0.2295909116395129,0.2799939589397769,0.28619080125454033,0.30026067069367224,0.1552484710260405,0.06744847488842151,0.01569390420383249,0.04418786529646976,0.03863329289413429,0.1028423813559493,0.198575790792216,0.23504243398543587,0.2705602541985359,0.27080895954122763,0.16169683706955465,0.07708475844194065,0.021824208465139848,0.03702415131166074,0.04956049293657052,0.08202116214593858,0.13853323900698972,0.16892409115538873,0.19156313742081563,0.20277561741137642,0.15269079599514526,0.08744841849901452,1.0,0.0,AU,1.0,0.0,2021,100.0,98.0,"AN,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,281383,,,,,,,,,,,0.03632710559641356,0.054015079914277404,0.06568886133136234,0.1007918109829773,0.1712876760302448,0.19557415065986428,0.25149538504037056,0.23338937676010066,0.2052128972503168,0.12314731615686285,0.028920844166009884,0.059018224242258256,0.02461008191940681,0.09429161858791375,0.31713138986869743,0.3843664845350641,0.380061481752598,0.40156027885511053,0.1759739738779028,0.07611372264434679,0.1540787182962999,0.13820930616411134,0.09407227459862862,0.13223000909713722,0.2976928054598311,0.3602478830570075,0.36281037635145896,0.37491691351300066,0.1818712056335697,0.07843155959425854,0.027730148729298427,0.04364042613353876,0.02244202901628956,0.06833194822038265,0.24538041864540563,0.30445196937820457,0.31044632345170226,0.3252194829553278,0.16593281499067383,0.06931308931305458,0.03391008288500206,0.05128012495481619,0.02796195065455357,0.07519297449416909,0.2343038274543196,0.28792211469457446,0.2919857119761316,0.3107125533211772,0.1594067379919071,0.06863403429033925,0.017006258997690607,0.049555698710209393,0.03873035432043078,0.10326694890870436,0.21179336843307134,0.24370518515017456,0.27767129149657427,0.27726743116701213,0.1615497547408264,0.07613282707467114,0.02095541061244603,0.03584310644342471,0.04737142553528234,0.08271110861898844,0.1413787437257491,0.17022076989860205,0.18798026502491827,0.20649468724931502,0.15200602947708264,0.08606874303321653,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,281525,,,,,,,,,,,0.02835266858472964,0.04740031724249121,0.05148151252824596,0.09071003844726652,0.16941662214704856,0.19783104482452996,0.2320805785340149,0.2226611372009409,0.17715800759658523,0.1011307302898861,0.02705548454018327,0.05480156622256491,0.02290626907781325,0.09297461000048914,0.30874138449586236,0.3692222529612304,0.3694642752835283,0.3888382501469769,0.17084294187130145,0.0731206896694175,0.15695235130529192,0.14032383075248592,0.09602695827427207,0.13222382774841182,0.2915128464526024,0.3503254024402258,0.3471655374922401,0.36676207010138484,0.1773398171234987,0.07691755457784145,0.02677304173764886,0.03874921768056107,0.021574608828359605,0.06551912244369804,0.23051128603259152,0.2870652036540193,0.2865956220867357,0.3114623876317749,0.15733197832820642,0.06551442484709041,0.03314921601759148,0.04634451557008532,0.025971474136420147,0.07166207028738489,0.21585736621052679,0.27285768115881004,0.26181975589988754,0.2930529789917518,0.14977492523013988,0.06343824607116107,0.013319123322131959,0.03298903058196896,0.02680188533337628,0.07128151520033058,0.1579868517284271,0.19253795385931743,0.20043293723746883,0.21833639133403704,0.13020533894331027,0.06395580377228591,0.01758432913622773,0.0319257106174215,0.03753229694964688,0.06719907048567077,0.12067242551402291,0.14363449654409843,0.16463168257225386,0.16991882745787099,0.1250435860635131,0.0705971873943274,1.0,0.0,AU,1.0,0.0,2021,20.0,14.0,"I,F,R,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,281585,,,,,,,,,,,0.02651361731445822,0.04417767124881379,0.045193791603384506,0.08848980999131283,0.1711662548004174,0.19675351616936493,0.22582155374111904,0.2228042003481849,0.1721873644449728,0.09832148378001802,0.02755958617159617,0.056818641492691266,0.023707625796348167,0.09302523625500185,0.31298874492721546,0.37654227672558815,0.3941125982625769,0.3958446576778784,0.172513082765031,0.07328005002334728,0.16152523325069526,0.14164285795709325,0.096754336909958,0.13396052859969854,0.2942341365808134,0.3571496572379288,0.3671540936677008,0.37319629839390867,0.17866297045143556,0.07675809421829306,0.028009541438408617,0.04389304879130652,0.023282239897910804,0.06818560581304636,0.23725404337791348,0.29553191601903794,0.31408295669151387,0.3205398881375629,0.16015312683785987,0.066380061111066,0.03544410944248403,0.05159341840228724,0.02795186635651343,0.07385522831818017,0.2265710101569247,0.2801706695277559,0.29096520558967354,0.3015293392120874,0.15228888498161144,0.06479050879760505,0.01650666672062381,0.039912193137745675,0.033855073539283055,0.07853682433371326,0.17171951847292619,0.20025409531204147,0.23591087835409097,0.22715119900206007,0.13638829120022575,0.06766781464418342,0.018291038643439398,0.03360936205590193,0.039778015080229365,0.06734448743784478,0.1250580628249518,0.14796954560649914,0.1722842827048563,0.17410684081103694,0.1265479814590154,0.07135531252757032,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,281674,,,,,,,,,,,0.02545175825682354,0.04290130802290313,0.041143693932664774,0.0841572237466171,0.16360379510610937,0.19107572528024647,0.2201449606610654,0.2163379792778862,0.16312831737436434,0.09264514129128916,0.02840646110114966,0.057780117907262986,0.02499195885400626,0.09309198187590248,0.3065589486328267,0.36750341512840906,0.37209310237100446,0.3892627572932091,0.1736045433564374,0.07425444768320175,0.16066156450851998,0.14216781795823635,0.09809746368865407,0.13477177592360878,0.2895340804726533,0.35063063934539485,0.34993216751451645,0.36735802824953756,0.17657546977411767,0.07702018504352393,0.027772564210851836,0.04336787477168557,0.023349137167488956,0.06934159194244713,0.23143086354591508,0.28744621831706346,0.2952692312917967,0.31340927626034837,0.15789601774655057,0.06588183881857328,0.0350952070109087,0.05089166732421216,0.027392115614436194,0.07350573462137454,0.2194788078898573,0.27079157604284737,0.27005450028767236,0.29041881654894053,0.1482071402338895,0.06296358712769967,0.016282113977913435,0.03155211717316412,0.030079841911806134,0.06749315427855908,0.1406431989667957,0.16352410588522429,0.17734064190120521,0.1909587088953351,0.12878650198150274,0.0679452001457603,,,,,,,,,,,1.0,0.0,AU,1.0,0.0,2021,99.0,94.0,"F,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,281675,0.006017063083179044,0.03051027778300906,0.03389036616339884,0.08039452653601258,0.16734353354487858,0.1915807402262893,0.21876825271800052,0.2232019581578511,0.10966520564844574,0.07041728355026738,0.024130633195745693,0.041318598441203565,0.038578553762416506,0.07956520594271656,0.1576610422756762,0.1834555758807997,0.20415951054069154,0.20983828326312146,0.1541704491553628,0.0872785548531815,0.028557330281496356,0.05733741942278346,0.025699999183416367,0.09348140353767063,0.30671225433190397,0.36821357123372467,0.3649702668121151,0.39047221622000433,0.17535207897845767,0.0749973757531911,0.16103063933093986,0.14282801267235087,0.0983280087183549,0.13592931910759604,0.28854135385430146,0.350543985431818,0.3473363278157373,0.36698796285277174,0.1761266911928934,0.07692801154361505,0.02741203642739052,0.04364398282334259,0.023543982372389426,0.07108665133987455,0.2316439843827762,0.28724530571918255,0.2948428853031838,0.3127945191807994,0.15767330319676512,0.0657586448268915,0.03471334774817439,0.05093063237320159,0.026914660778507536,0.07398796402543883,0.22051990780082867,0.2675691488399703,0.26475601428207973,0.2875212198552475,0.14630524884374083,0.06235864528772347,0.016300000250339508,0.029262580615959558,0.029177241488896426,0.0636317219524773,0.12674593814622065,0.14276191431507343,0.15456934122814503,0.16979911514772414,0.12660787469170662,0.06972669739552889,,,,,,,,,,,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,281699,,,,,,,,,,,0.02170152259869668,0.040199934725518166,0.03566505746964692,0.07949104955117157,0.1552650961992231,0.1817508563787009,0.2050063234274718,0.2085986283633515,0.1528184546800683,0.08616065328420106,0.028530418217690152,0.05768022878195852,0.02651015643994108,0.09475072944872659,0.30907133096036776,0.37077253683566336,0.3611292240752743,0.3914748142512948,0.17598797208374026,0.07499010102039937,0.1607261571577684,0.14323891045168544,0.09845460410365642,0.13710900108510596,0.2917594006631553,0.35260829588186693,0.34416658780107096,0.36728948051320776,0.1759647892990924,0.0762011249494385,0.02699980623934616,0.043717016361742966,0.023311748587691618,0.07271969090289589,0.23458301238940946,0.28953158205173585,0.28803107643498227,0.31455531195318565,0.1582492225681545,0.06573396422102856,0.034085582557550245,0.050472680270189585,0.027646654055562193,0.0766961711185588,0.2238897911597789,0.26910131446938346,0.26288373717520724,0.290718609534249,0.14668963914077748,0.06246507209670197,0.015422177707079314,0.02983698078590271,0.030024608189473893,0.06427568015138088,0.12552911299531794,0.14074931764021997,0.15183807525619716,0.1687450681806636,0.13104384633213226,0.07264798890007756,,,,,,,,,,,1.0,0.0,AU,1.0,0.0,2021,100.0,94.0,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,291714,,,,,,,,,,,0.025919839632953773,0.04295791748265676,0.0458949610965363,0.08661508597133674,0.1592946594879806,0.1813776982540888,0.21439956709719143,0.2072631598754577,0.17494661867998237,0.10237283372994525,0.02703362766360176,0.05597017617215593,0.02475178995673924,0.09151178754738432,0.301107205346119,0.3654364193210212,0.3636638468560715,0.3845586868516149,0.1669307102061727,0.07155624889302878,0.155757359320784,0.13883829724584137,0.09605050359510232,0.13007092288852581,0.28863563566657346,0.3482803087183698,0.34352194533594427,0.3649766690610568,0.1746649273742739,0.074425452215642,0.02606116317971624,0.04157852750834261,0.021850990933686407,0.06594135400154465,0.2307977755526081,0.28886647829995005,0.27921971305308424,0.3119451757948846,0.15608737001815562,0.0641852233056313,0.03336539882745149,0.046787519483027847,0.026256025311852445,0.0713091659458501,0.2192958966556347,0.26578979338969805,0.25427096582404723,0.29038368783862306,0.14601613708340808,0.061844787668158825,0.011984354408811293,0.034260741962720366,0.02559862419479288,0.08046538500382189,0.18332927960552647,0.21065553543488613,0.2124355738081324,0.23884031740208123,0.13901229066846366,0.06513070224133136,0.015288972018960664,0.028830742646535387,0.033047418041891145,0.06754164145827864,0.12299460126955017,0.14617655631772583,0.15432940095183564,0.17965631501041587,0.1289020157243001,0.07214287095113998,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,"LF,R,F,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,300570,,,,,,,,,,,0.03136247451367196,0.045005042155656795,0.059154670571232734,0.09663577581957492,0.14127834483635018,0.16327255896348253,0.17906878520079297,0.1950377959532088,0.20955642333635635,0.12734256822999399,0.026396975156935773,0.05022367229849946,0.025438534888385538,0.08240100796243768,0.27516825512418525,0.34022240031137213,0.3331936893195752,0.36241735893124627,0.16817707088823006,0.0746682596134208,0.16320403774003076,0.14255642166742633,0.09844458454330537,0.13087229871806266,0.2738425702691434,0.33413955011803576,0.3188304679461213,0.3469533927312646,0.16767808156301436,0.07416624053512445,0.02410000003874302,0.033456422081175684,0.019240552309672768,0.05785541523334486,0.2031088092187843,0.2583770735711096,0.23075164733890025,0.27487934991954827,0.14188412584547885,0.0585108281210793,0.03244155994287861,0.04084357756996951,0.024184128861976788,0.06134156007119624,0.19112871732113967,0.23589622673798943,0.21053375826086174,0.25189294923891825,0.13461284809063273,0.05632770630975677,0.008414861942304891,0.020416878912873908,0.016139542955298986,0.05702871601579796,0.13359697957538155,0.1519121018097516,0.1406894345533975,0.18479925361250107,0.11447229146384211,0.053568260066416115,0.006086146539254326,0.01612972453885458,0.025243577458294617,0.053637525052620434,0.09041183325544422,0.11155843865326436,0.11284761218638159,0.14214055268658832,0.11434156317063777,0.05838412850732915,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,"I,F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,300593,,,,,,,,,,,0.030300000682473183,0.04399999976158142,0.0568000003695488,0.09520000219345093,0.13989999890327454,0.16019999980926514,0.17389999330043793,0.1932000070810318,0.2097000032663345,0.1273999959230423,0.027000000700354576,0.05119999870657921,0.02630000002682209,0.08219999819993973,0.2757999897003174,0.3443000018596649,0.33730000257492065,0.36750000715255743,0.16990000009536743,0.07530000060796738,0.1624000072479248,0.14270000159740448,0.0980999991297722,0.1307000070810318,0.27390000224113464,0.33480000495910645,0.3212999999523163,0.34769999980926514,0.16920000314712524,0.07519999891519547,0.02410000003874302,0.03359999880194664,0.019700000062584877,0.05820000171661377,0.20419999957084656,0.26010000705718994,0.2290000021457672,0.2732999920845032,0.14219999313354492,0.05920000001788139,0.03269999846816063,0.040699999779462814,0.02449999935925007,0.061599999666213996,0.19110000133514404,0.2337999939918518,0.2094999998807907,0.2533000111579895,0.13490000367164612,0.05649999901652337,0.008299999870359898,0.019899999722838402,0.01679999940097332,0.05700000002980232,0.13420000672340393,0.14949999749660492,0.1370999962091446,0.18209999799728396,0.11429999768733978,0.05420000106096268,0.006000000052154064,0.01590000092983246,0.025100000202655792,0.05469999834895135,0.09089999645948411,0.1112999990582466,0.11190000176429747,0.14259999990463257,0.11460000276565552,0.05869999900460244,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,"I,F,B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,300650,,,,,,,,,,,0.028200000524520874,0.04170000180602074,0.05169999971985817,0.09130000323057175,0.1388999968767166,0.1598999947309494,0.17080000042915344,0.19220000505447388,0.19869999587535858,0.12080000340938568,0.028999999165534973,0.053300000727176666,0.02879999950528145,0.0835999995470047,0.27720001339912415,0.34470000863075256,0.35510000586509705,0.3659999966621399,0.17059999704360962,0.07720000296831131,0.16140000522136688,0.1404000073671341,0.09839999675750732,0.12999999523162842,0.27399998903274536,0.33320000767707825,0.3303000032901764,0.34549999237060547,0.17059999704360962,0.07699999958276749,0.025699999183416367,0.036400001496076584,0.021299999207258224,0.058800000697374344,0.2061000019311905,0.2606000006198883,0.2565000057220459,0.27709999680519104,0.1453000009059906,0.06179999932646752,0.032600000500679016,0.04309999942779541,0.025699999183416367,0.06300000101327896,0.19439999759197235,0.2363000065088272,0.23280000686645508,0.2596000134944916,0.13729999959468842,0.05900000035762787,0.009600000455975533,0.023900000378489494,0.0215000007301569,0.05829999968409538,0.13760000467300415,0.15520000457763672,0.15230000019073486,0.1785999983549118,0.11829999834299088,0.059300001710653305,0.010700000450015068,0.020999999716877937,0.030300000682473183,0.05790000036358833,0.09730000048875809,0.11490000039339066,0.12759999930858612,0.14350000023841858,0.11680000275373459,0.06300000101327896,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,300802,0.06360000371932983,0.08429999649524689,0.09529999643564223,0.13670000433921814,0.22769999504089355,0.2398000061511993,0.26350000500679016,0.2623000144958496,0.11659999936819077,0.08110000193119049,0.02910000085830688,0.04520000144839287,0.05130000039935111,0.08529999852180481,0.15549999475479126,0.17219999432563782,0.19280000030994415,0.19480000436306,0.17790000140666962,0.10540000349283218,0.030200000852346417,0.04899999871850014,0.030700000002980232,0.08049999922513962,0.25099998712539673,0.3142000138759613,0.3107999861240387,0.3310999870300293,0.1704999953508377,0.08089999854564667,0.164900004863739,0.14110000431537628,0.10100000351667404,0.13040000200271606,0.2653000056743622,0.3138999938964844,0.3093000054359436,0.32330000400543213,0.16820000112056732,0.08079999685287476,0.027799999341368675,0.03519999980926514,0.022299999371170994,0.05739999935030938,0.19280000030994415,0.24150000512599945,0.25450000166893005,0.2529999911785126,0.14409999549388885,0.06679999828338623,0.03449999913573265,0.04500000178813934,0.027400000020861626,0.0625,0.1834000051021576,0.22529999911785126,0.22830000519752502,0.23729999363422394,0.1379999965429306,0.06419999897480011,0.017000000923871994,0.02969999983906746,0.030200000852346417,0.061000000685453415,0.12290000170469284,0.14190000295639038,0.164900004863739,0.17299999296665192,0.13199999928474426,0.0722000002861023,0.01979999989271164,0.0272000003606081,0.031700000166893005,0.055799998342990875,0.0973000004887581,0.11389999836683275,0.14090000092983246,0.14100000262260437,0.12099999934434891,0.07180000096559525,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,300902,0.016899999231100082,0.03519999980926514,0.04259999841451645,0.09189999848604202,0.16689999401569366,0.18799999356269836,0.2205000072717667,0.223800003528595,0.11550000309944153,0.07850000262260437,0.026599999517202377,0.04230000078678131,0.04239999875426292,0.07760000228881836,0.14270000159740448,0.1647000014781952,0.19140000641345978,0.18610000610351562,0.16189999878406525,0.09390000253915787,0.03400000184774399,0.05490000173449516,0.035100001841783524,0.08510000258684158,0.24420000612735746,0.29649999737739563,0.3028999865055084,0.31380000710487366,0.1745000034570694,0.0860000029206276,0.1636999994516373,0.14409999549388885,0.10140000283718109,0.13120000064373016,0.25279998779296875,0.2937999963760376,0.29249998927116394,0.2987000048160553,0.1750999987125397,0.0860000029206276,0.029500000178813934,0.037300001829862595,0.026799999177455902,0.061700001358985894,0.1745000034570694,0.2124000042676926,0.2092999964952469,0.22339999675750732,0.15039999783039093,0.07270000129938126,0.03610000014305115,0.04679999873042107,0.03200000151991844,0.06719999760389328,0.1696999967098236,0.19030000269412992,0.19200000166893005,0.2208999991416931,0.14270000159740448,0.07150000333786011,0.018400000408291817,0.03150000050663948,0.03099999949336052,0.05640000104904175,0.1193000003695488,0.14790000021457672,0.16110000014305118,0.1599999964237213,0.13840000331401825,0.07649999856948853,0.013100000098347664,0.02529999986290932,0.03009999915957451,0.053199999034404755,0.09640000015497208,0.11999999731779099,0.13079999387264252,0.1363999992609024,0.12099999934434891,0.07190000265836716,1.0,0.0,AU,1.0,0.0,2021,100.0,98.0,"I,F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,301364,0.0012944473363076235,0.03078344602026272,0.028913678888476874,0.07258655911003302,0.15583657375958399,0.18281350360311352,0.227109875913123,0.21515970174196192,0.10385687212989846,0.06403540031723581,0.020112655859901785,0.040249236488508,0.03196399040163333,0.07397164664805843,0.14776688566806362,0.17036844974864396,0.20656628350236375,0.19648157916996692,0.1383110188431184,0.07678385423001124,0.02977368169368202,0.05652050892519739,0.02648265042817354,0.09035555885722055,0.2661944099060462,0.32990008801681575,0.3469601243552867,0.3430578782110815,0.16415588934903447,0.07276806210202277,0.1691193310108854,0.1492086928128954,0.10150760747712785,0.13733279830108724,0.28501527211281136,0.3352025994967268,0.3447937236144407,0.3474462542417785,0.16779468577234902,0.07436811579024227,0.027909038295179493,0.04348891097545584,0.023218984102637792,0.06754515800741381,0.2148017871428381,0.2661117216513726,0.2839088857614619,0.2805063225140502,0.1486944672787514,0.06398927175023846,0.03688682803809782,0.05010966265614254,0.028680117616143527,0.07304687974395786,0.20010212834904753,0.24732954267457943,0.2545972543517799,0.26392754031491245,0.13903576153243197,0.060843189839866384,0.01372341608586987,0.03327829255124098,0.02436393372475098,0.05814917793068972,0.1285058307925151,0.14491446654476098,0.174451633729033,0.16384339234684941,0.11488214497199342,0.05892705379816409,,,,,,,,,,,0.0,0.0,A,0.0,0.0,2021,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,310909,0.15047287316718108,0.1721333241078564,0.1830248460549909,0.19074518672324225,0.2641401088391967,0.2792468724429328,0.3438271131612823,0.2963344671922582,0.11408587736307266,0.08278305247227924,0.03174745636983521,0.05180677817592804,0.061157058841653955,0.09131525048543508,0.15291468499357905,0.17221807943163184,0.20744067993068976,0.1989853114063004,0.19016270857531523,0.11432711789575016,0.026225990362575165,0.05095536951864321,0.02294915387107666,0.08159378443587995,0.26914803011440525,0.33109773668871045,0.3449271304787641,0.3518214731828455,0.16577570158294155,0.07493163817410758,0.16461808489141727,0.14212654758555143,0.09852937754502707,0.13074123787202294,0.2719943390796906,0.32757457646018007,0.32615423901429763,0.33657683013935896,0.1664644045424299,0.07457288345131481,0.026302825386655706,0.035844066884928444,0.01962033995228024,0.05948587325631264,0.20489265579644436,0.2603581892245029,0.247863288034872,0.27925763633764356,0.14358813533378603,0.0620790958016008,0.03042316372961053,0.04376440622328085,0.024476271257778966,0.06578304837033595,0.1996875667979466,0.2406886975950703,0.22586836954745482,0.25871356559286346,0.13687345157998357,0.05966440715311331,0.011264407278568986,0.023390960537503835,0.022405086625540107,0.059938418066649395,0.13348078755395174,0.14301412361444352,0.1282610247951081,0.16939943392401843,0.12327627001926703,0.06525875809641567,0.01365254287616603,0.022164407525642336,0.026796611069416432,0.05344689346482076,0.10055932366208471,0.11462711552348531,0.10911751836658688,0.13993277136776638,0.12027683545380584,0.06940904014496935,1.0,0.0,AU,1.0,0.0,2021,100.0,100.0,"I,F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
